Date,Close
2023-06-20,2933.0
2023-06-21,2934.0
2023-06-22,2936.5
2023-06-23,2940.5
2023-06-26,2940.0
2023-06-27,2939.5
2023-06-28,2942.5
2023-06-29,2943.0
2023-06-30,2944.0
2023-07-03,2945.5
2023-07-04,2945.0
2023-07-05,2947.5
2023-07-06,2951.5
2023-07-07,2953.0
2023-07-10,2953.5
2023-07-11,2957.0
2023-07-12,2960.0
2023-07-13,2959.5
2023-07-14,2961.5
2023-07-17,2962.5
2023-07-18,2966.0
2023-07-19,2969.0
2023-07-20,2968.5
2023-07-21,2972.5
2023-07-24,2973.5
2023-07-25,2976.0
2023-07-26,2977.0
2023-07-27,2981.0
2023-07-28,2984.0
2023-07-31,2986.0
2023-08-01,2985.5
2023-08-02,2987.5
2023-08-03,2991.5
2023-08-04,2991.0
2023-08-07,2994.0
2023-08-08,2996.5
2023-08-09,2996.5
2023-08-10,2999.0
2023-08-11,2999.5
2023-08-14,3001.0
2023-08-15,3000.5
2023-08-16,3003.5
2023-08-17,3007.5
2023-08-18,3008.0
2023-08-21,3009.5
2023-08-22,3011.0
2023-08-23,3012.5
2023-08-24,3015.5
2023-08-25,3017.0
2023-08-28,3018.5
2023-08-29,3022.5
2023-08-30,3023.5
2023-08-31,3027.5
2023-09-01,3031.5
2023-09-04,3033.5
2023-09-05,3035.0
2023-09-06,3037.5
2023-09-07,3040.5
2023-09-08,3041.5
2023-09-11,3042.5
2023-09-12,3043.5
2023-09-13,3044.0
2023-09-14,3046.0
2023-09-15,3046.0
2023-09-18,3045.5
2023-09-19,3048.0
2023-09-20,3049.5
2023-09-21,3051.5
2023-09-22,3053.0
2023-09-25,3055.5
2023-09-26,3056.0
2023-09-27,3060.0
2023-09-28,3061.0
2023-09-29,3064.0
2023-10-02,3066.0
2023-10-03,3069.0
2023-10-04,3071.5
2023-10-05,3071.0
2023-10-06,3074.0
2023-10-09,3073.5
2023-10-10,3073.0
2023-10-11,3076.0
2023-10-12,3079.0
2023-10-13,3080.5
2023-10-16,3080.0
2023-10-17,3080.5
2023-10-18,3083.5
2023-10-19,3086.0
2023-10-20,3089.5
2023-10-23,3091.0
2023-10-24,3093.0
2023-10-25,3096.0
2023-10-26,3099.5
2023-10-27,3102.5
2023-10-30,3106.0
2023-10-31,3109.0
2023-11-01,3113.0
2023-11-02,3114.5
2023-11-03,3117.5
2023-11-06,3118.0
2023-11-07,3121.5
2023-11-08,3121.5
2023-11-09,3122.5
2023-11-10,3125.5
2023-11-13,3128.0
2023-11-14,3130.0
2023-11-15,3130.0
2023-11-16,3132.0
2023-11-17,3133.0
2023-11-20,3136.5
2023-11-21,3139.0
2023-11-22,3142.5
2023-11-23,3142.0
2023-11-24,3143.0
2023-11-27,3143.5
2023-11-28,3146.0
2023-11-29,3146.5
2023-11-30,3148.0
2023-12-01,3149.5
2023-12-04,3151.5
2023-12-05,3155.5
2023-12-06,3158.5
2023-12-07,3161.0
2023-12-08,3163.0
2023-12-11,3163.5
2023-12-12,3164.0
2023-12-13,3166.0
2023-12-14,3168.5
2023-12-15,3168.5
2023-12-18,3168.5
2023-12-19,3169.5
2023-12-20,3173.5
2023-12-21,3174.5
2023-12-22,3175.5
2023-12-25,3179.0
2023-12-26,3180.0
2023-12-27,3182.5
2023-12-28,3186.0
2023-12-29,3186.5
2024-01-01,3190.5
2024-01-02,3192.5
2024-01-03,3195.0
2024-01-04,3197.0
2024-01-05,3197.0
2024-01-08,3199.5
2024-01-09,3200.0
2024-01-10,3199.5
2024-01-11,3199.0
2024-01-12,3201.0
2024-01-15,3203.0
2024-01-16,3202.5
2024-01-17,3202.5
2024-01-18,3204.5
2024-01-19,3206.0
2024-01-22,3209.0
2024-01-23,3208.5
2024-01-24,3212.5
2024-01-25,3214.0
2024-01-26,3214.0
2024-01-29,3215.5
2024-01-30,3218.5
2024-01-31,3218.5
2024-02-01,3219.0
2024-02-02,3220.0
2024-02-05,3222.5
2024-02-06,3222.5
2024-02-07,3223.0
2024-02-08,3225.5
2024-02-09,3226.0
2024-02-12,3228.0
2024-02-13,3232.0
2024-02-14,3233.0
2024-02-15,3236.0
2024-02-16,3239.0
2024-02-19,3243.0
2024-02-20,3246.5
2024-02-21,3246.5
2024-02-22,3247.5
2024-02-23,3250.5
2024-02-26,3252.0
2024-02-27,3254.5
2024-02-28,3258.0
2024-02-29,3259.0
2024-03-01,3258.5
2024-03-04,3258.5
2024-03-05,3262.0
2024-03-06,3266.0
2024-03-07,3270.0
2024-03-08,3270.0
2024-03-11,3273.5
2024-03-12,3273.5
2024-03-13,3275.5
2024-03-14,3279.5
2024-03-15,3282.5
2024-03-18,3283.5
2024-03-19,3283.5
2024-03-20,3286.5
2024-03-21,3287.5
2024-03-22,3288.0
2024-03-25,3291.0
2024-03-26,3294.0
2024-03-27,3293.5
2024-03-28,3295.0
2024-03-29,3295.5
2024-04-01,3298.5
2024-04-02,3299.0
2024-04-03,3300.0
2024-04-04,3301.0
2024-04-05,3300.5
2024-04-08,3300.5
2024-04-09,3300.5
2024-04-10,3302.5
2024-04-11,3306.0
2024-04-12,3309.0
2024-04-15,3311.0
2024-04-16,3312.0
2024-04-17,3313.0
2024-04-18,3313.5
2024-04-19,3317.5
2024-04-22,3318.5
2024-04-23,3318.5
2024-04-24,3318.0
2024-04-25,3318.5
2024-04-26,3322.5
2024-04-29,3323.0
2024-04-30,3322.5
2024-05-01,3325.0
2024-05-02,3328.5
2024-05-03,3331.0
2024-05-06,3331.0
2024-05-07,3335.0
2024-05-08,3335.0
2024-05-09,3335.0
2024-05-10,3337.5
2024-05-13,3338.5
2024-05-14,3341.0
2024-05-15,3345.0
2024-05-16,3345.0
2024-05-17,3345.5
2024-05-20,3345.5
2024-05-21,3347.0
2024-05-22,3349.5
2024-05-23,3353.5
2024-05-24,3357.0
2024-05-27,3361.0
2024-05-28,3363.5
2024-05-29,3366.0
2024-05-30,3366.5
2024-05-31,3369.5
2024-06-03,3371.0
2024-06-04,3373.0
2024-06-05,3375.5
2024-06-06,3379.5
2024-06-07,3382.0
2024-06-10,3385.0
2024-06-11,3385.0
2024-06-12,3386.5
2024-06-13,3389.0
2024-06-14,3388.5
2024-06-17,3392.5
2024-06-18,3396.0
2024-06-19,3397.0
2024-06-20,3397.5
2024-06-21,3399.0
2024-06-24,3401.5
2024-06-25,3402.0
2024-06-26,3404.0
2024-06-27,3408.0
2024-06-28,3412.0
2024-07-01,3415.0
2024-07-02,3419.0
2024-07-03,3422.5
2024-07-04,3422.0
2024-07-05,3424.0
2024-07-08,3425.5
2024-07-09,3427.5
2024-07-10,3429.5
2024-07-11,3429.5
2024-07-12,3429.5
2024-07-15,3432.0
2024-07-16,3432.5
2024-07-17,3432.0
2024-07-18,3436.0
2024-07-19,3439.0
2024-07-22,3443.0
2024-07-23,3443.0
2024-07-24,3443.0
2024-07-25,3442.5
2024-07-26,3444.5
2024-07-29,3448.0
2024-07-30,3448.0
2024-07-31,3452.0
2024-08-01,3451.5
2024-08-02,3455.5
2024-08-05,3459.0
2024-08-06,3461.5
2024-08-07,3461.0
2024-08-08,3462.0
2024-08-09,3463.0
2024-08-12,3462.5
2024-08-13,3464.0
2024-08-14,3468.0
2024-08-15,3467.5
2024-08-16,3470.0
2024-08-19,3473.0
2024-08-20,3476.5
2024-08-21,3478.5
2024-08-22,3479.0
2024-08-23,3482.0
2024-08-26,3482.0
2024-08-27,3483.0
2024-08-28,3484.5
2024-08-29,3488.5
2024-08-30,3490.5
2024-09-02,3492.0
2024-09-03,3492.5
2024-09-04,3496.5
2024-09-05,3499.0
2024-09-06,3501.0
2024-09-09,3502.0
2024-09-10,3503.0
2024-09-11,3502.5
2024-09-12,3502.5
2024-09-13,3503.0
2024-09-16,3506.5
2024-09-17,3510.5
2024-09-18,3514.5
2024-09-19,3516.5
2024-09-20,3520.5
2024-09-23,3524.0
2024-09-24,3526.0
2024-09-25,3526.0
2024-09-26,3528.0
2024-09-27,3531.0
2024-09-30,3532.0
2024-10-01,3533.0
2024-10-02,3534.0
2024-10-03,3536.5
2024-10-04,3536.0
2024-10-07,3538.5
2024-10-08,3542.0
2024-10-09,3545.5
2024-10-10,3547.0
2024-10-11,3547.5
2024-10-14,3551.0
2024-10-15,3550.5
2024-10-16,3550.5
2024-10-17,3551.5
2024-10-18,3554.5
2024-10-21,3557.0
2024-10-22,3558.5
2024-10-23,3559.0
2024-10-24,3561.5
2024-10-25,3565.0
2024-10-28,3567.5
2024-10-29,3567.0
2024-10-30,3569.0
2024-10-31,3570.5
2024-11-01,3573.0
2024-11-04,3573.0
2024-11-05,3576.0
2024-11-06,3579.5
2024-11-07,3580.0
2024-11-08,3581.5
2024-11-11,3583.5
2024-11-12,3587.0
2024-11-13,3589.5
2024-11-14,3590.5
2024-11-15,3590.0
2024-11-18,3590.5
2024-11-19,3590.0
2024-11-20,3590.0
2024-11-21,3590.0
2024-11-22,3590.0
2024-11-25,3591.5
2024-11-26,3591.5
2024-11-27,3592.0
2024-11-28,3592.0
2024-11-29,3595.5
2024-12-02,3597.5
2024-12-03,3600.5
2024-12-04,3602.0
2024-12-05,3606.0
2024-12-06,3605.5
2024-12-09,3607.0
2024-12-10,3607.5
2024-12-11,3608.0
2024-12-12,3610.5
2024-12-13,3613.0
2024-12-16,3616.0
2024-12-17,3620.0
2024-12-18,3620.0
2024-12-19,3623.0
2024-12-20,3625.5
2024-12-23,3626.0
2024-12-24,3629.0
2024-12-25,3631.0
2024-12-26,3633.0
2024-12-27,3635.5
2024-12-30,3636.0
2024-12-31,3637.0
